Namespace(att_size=312, batch_size=2048, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=800, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 85 /300 ]    | -1.2700  | -0.3849  |  0.8914  |     1.3095      |    0.2988    |   0.4872   | 0.3704  |
[ 86 /300 ]    | -1.2714  | -0.4784  |  0.8916  |     1.3106      |    0.3238    |   0.4431   | 0.3742  |
[ 87 /300 ]    | -1.2732  | -0.5240  |  0.8919  |     1.3177      |    0.3028    |   0.5046   | 0.3785  |
[ 88 /300 ]    | -1.2731  | -0.4565  |  0.8930  |     1.3188      |    0.3091    |   0.4912   | 0.3795  |
[ 89 /300 ]    | -1.2887  | -0.5106  |  0.8942  |     1.3262      |    0.3043    |   0.5016   | 0.3788  |
[ 90 /300 ]    | -1.2578  | -0.4732  |  0.8941  |     1.2941      |    0.3077    |   0.4953   | 0.3796  |
[ 91 /300 ]    | -1.2384  | -0.4130  |  0.8972  |     1.2801      |    0.3061    |   0.5116   | 0.3830  |
[ 92 /300 ]    | -1.2404  | -0.6175  |  0.8971  |     1.2811      |    0.3139    |   0.5104   | 0.3887  |
[ 93 /300 ]    | -1.2507  | -0.5931  |  0.8984  |     1.2907      |    0.3210    |   0.5117   | 0.3945  |
[ 94 /300 ]    | -1.2510  | -0.5679  |  0.8979  |     1.2937      |    0.2992    |   0.5358   | 0.3839  |
[ 95 /300 ]    | -1.2181  | -0.5039  |  0.9022  |     1.2579      |    0.3298    |   0.4827   | 0.3918  |
[ 96 /300 ]    | -1.2352  | -0.4635  |  0.8979  |     1.2760      |    0.3187    |   0.5143   | 0.3935  |
[ 97 /300 ]    | -1.2205  | -0.5692  |  0.8982  |     1.2582      |    0.3435    |   0.4811   | 0.4008  |
[ 98 /300 ]    | -1.2239  | -0.5990  |  0.9017  |     1.2630      |    0.3451    |   0.4892   | 0.4047  |
[ 99 /300 ]    | -1.2159  | -0.6253  |  0.9036  |     1.2612      |    0.3368    |   0.5131   | 0.4067  |
[100 /300 ]    | -1.2278  | -0.6693  |  0.9037  |     1.2691      |    0.3313    |   0.5131   | 0.4026  |
[101 /300 ]    | -1.2040  | -0.7147  |  0.9046  |     1.2437      |    0.3422    |   0.4956   | 0.4049  |
[102 /300 ]    | -1.2073  | -0.6673  |  0.9063  |     1.2482      |    0.3330    |   0.5004   | 0.3999  |
[103 /300 ]    | -1.1899  | -0.6010  |  0.9045  |     1.2326      |    0.3480    |   0.4846   | 0.4051  |
[104 /300 ]    | -1.1933  | -0.6698  |  0.9032  |     1.2309      |    0.3391    |   0.5056   | 0.4059  |
[105 /300 ]    | -1.1926  | -0.6896  |  0.9072  |     1.2287      |    0.3413    |   0.5034   | 0.4068  |
[106 /300 ]    | -1.1950  | -0.6275  |  0.9085  |     1.2340      |    0.3430    |   0.5236   | 0.4145  |
[107 /300 ]    | -1.1902  | -0.7139  |  0.9092  |     1.2293      |    0.3466    |   0.5303   | 0.4192  |
[108 /300 ]    | -1.1884  | -0.7699  |  0.9076  |     1.2330      |    0.3510    |   0.5005   | 0.4126  |
[109 /300 ]    | -1.1628  | -0.6616  |  0.9093  |     1.2017      |    0.3543    |   0.5192   | 0.4212  |
[110 /300 ]    | -1.1640  | -0.7161  |  0.9109  |     1.2026      |    0.3534    |   0.5127   | 0.4184  |
[111 /300 ]    | -1.1781  | -0.7774  |  0.9114  |     1.2170      |    0.3542    |   0.4988   | 0.4142  |
[112 /300 ]    | -1.1692  | -0.7552  |  0.9129  |     1.2118      |    0.3814    |   0.4746   | 0.4229  |
[113 /300 ]    | -1.1662  | -0.7822  |  0.9131  |     1.2087      |    0.3682    |   0.4899   | 0.4204  |
