Namespace(att_size=64, batch_size=64, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1400, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 51 /300 ]    | -0.8416  | -0.4861  |  0.9879  |     0.8942      |    0.2781    |   0.5566   | 0.3709  |
[ 52 /300 ]    | -0.9641  | -0.5211  |  0.9858  |     1.0261      |    0.2858    |   0.5029   | 0.3644  |
[ 53 /300 ]    | -0.8602  | -0.4640  |  0.9859  |     0.9037      |    0.2756    |   0.4980   | 0.3548  |
[ 54 /300 ]    | -1.0433  | -0.4204  |  0.9855  |     1.0988      |    0.2516    |   0.5040   | 0.3356  |
[ 55 /300 ]    | -0.9107  | -0.3569  |  0.9855  |     0.9698      |    0.2580    |   0.5801   | 0.3572  |
[ 56 /300 ]    | -0.8912  | -0.3807  |  0.9880  |     0.9276      |    0.2616    |   0.5803   | 0.3607  |
[ 57 /300 ]    | -0.9180  | -0.4090  |  0.9871  |     0.9867      |    0.2726    |   0.5796   | 0.3708  |
[ 58 /300 ]    | -1.0103  | -0.4205  |  0.9872  |     1.0615      |    0.2853    |   0.5368   | 0.3726  |
[ 59 /300 ]    | -0.8954  | -0.3865  |  0.9892  |     0.9500      |    0.2888    |   0.5407   | 0.3765  |
[ 60 /300 ]    | -0.9679  | -0.3750  |  0.9868  |     1.0172      |    0.2530    |   0.6023   | 0.3564  |
[ 61 /300 ]    | -0.8215  | -0.2790  |  0.9901  |     0.8781      |    0.2683    |   0.5761   | 0.3661  |
[ 62 /300 ]    | -0.8392  | -0.4022  |  0.9885  |     0.8960      |    0.2617    |   0.5996   | 0.3644  |
[ 63 /300 ]    | -0.9012  | -0.2669  |  0.9895  |     0.9543      |    0.2738    |   0.5468   | 0.3649  |
[ 64 /300 ]    | -0.8665  | -0.4044  |  0.9897  |     0.9161      |    0.2730    |   0.5993   | 0.3751  |
[ 65 /300 ]    | -1.0838  | -0.3700  |  0.9869  |     1.1553      |    0.2643    |   0.5461   | 0.3562  |
[ 66 /300 ]    | -0.9386  | -0.3681  |  0.9901  |     0.9798      |    0.2580    |   0.6087   | 0.3624  |
[ 67 /300 ]    | -0.9037  | -0.3101  |  0.9901  |     0.9697      |    0.2663    |   0.5869   | 0.3664  |
[ 68 /300 ]    | -0.8869  | -0.2722  |  0.9903  |     0.9367      |    0.2728    |   0.6053   | 0.3761  |
[ 69 /300 ]    | -0.8033  | -0.2959  |  0.9901  |     0.8584      |    0.2452    |   0.6389   | 0.3544  |
[ 70 /300 ]    | -0.9134  | -0.3641  |  0.9919  |     0.9583      |    0.2865    |   0.4935   | 0.3626  |
[ 71 /300 ]    | -0.9179  | -0.3249  |  0.9894  |     0.9709      |    0.2934    |   0.5839   | 0.3906  |
[ 72 /300 ]    | -0.8703  | -0.3434  |  0.9896  |     0.9244      |    0.2674    |   0.6048   | 0.3709  |
[ 73 /300 ]    | -0.9038  | -0.3363  |  0.9891  |     0.9619      |    0.2812    |   0.5815   | 0.3791  |
[ 74 /300 ]    | -0.9170  | -0.2915  |  0.9898  |     0.9698      |    0.2746    |   0.5450   | 0.3652  |
[ 75 /300 ]    | -0.9551  | -0.3413  |  0.9920  |     1.0264      |    0.2711    |   0.5430   | 0.3616  |
