Namespace(att_size=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1500, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 95 /300 ]    | -1.1006  | -0.8252  |  0.9518  |     1.1426      |    0.2769    |   0.5709   | 0.3729  |
[ 96 /300 ]    | -1.0967  | -0.8384  |  0.9548  |     1.1383      |    0.2387    |   0.6637   | 0.3511  |
[ 97 /300 ]    | -1.0563  | -0.7867  |  0.9546  |     1.0973      |    0.2816    |   0.5720   | 0.3774  |
[ 98 /300 ]    | -1.1131  | -0.8536  |  0.9576  |     1.1563      |    0.2700    |   0.5850   | 0.3694  |
[ 99 /300 ]    | -1.0865  | -0.8440  |  0.9551  |     1.1263      |    0.2598    |   0.6210   | 0.3664  |
[100 /300 ]    | -1.0819  | -0.8374  |  0.9561  |     1.1229      |    0.2537    |   0.6220   | 0.3604  |
[101 /300 ]    | -1.0691  | -0.8371  |  0.9549  |     1.1071      |    0.2594    |   0.5811   | 0.3587  |
[102 /300 ]    | -1.0446  | -0.8266  |  0.9591  |     1.0870      |    0.3066    |   0.5060   | 0.3819  |
[103 /300 ]    | -1.0532  | -0.8527  |  0.9546  |     1.0956      |    0.2631    |   0.5957   | 0.3650  |
[104 /300 ]    | -1.0556  | -0.8593  |  0.9586  |     1.0991      |    0.2984    |   0.5173   | 0.3785  |
[105 /300 ]    | -1.0780  | -0.8633  |  0.9593  |     1.1180      |    0.2643    |   0.6750   | 0.3799  |
[106 /300 ]    | -1.0825  | -0.8904  |  0.9571  |     1.1257      |    0.2784    |   0.5465   | 0.3689  |
[107 /300 ]    | -1.0345  | -0.8211  |  0.9594  |     1.0779      |    0.2638    |   0.5538   | 0.3574  |
[108 /300 ]    | -1.0682  | -0.8423  |  0.9575  |     1.1118      |    0.2665    |   0.6388   | 0.3761  |
[109 /300 ]    | -1.0992  | -0.8261  |  0.9604  |     1.1412      |    0.2675    |   0.5822   | 0.3666  |
[110 /300 ]    | -1.0320  | -0.8496  |  0.9587  |     1.0762      |    0.2745    |   0.5612   | 0.3687  |
[111 /300 ]    | -1.0724  | -0.8139  |  0.9596  |     1.1173      |    0.2813    |   0.5822   | 0.3793  |
[112 /300 ]    | -1.1110  | -0.8678  |  0.9597  |     1.1591      |    0.2846    |   0.6060   | 0.3873  |
[113 /300 ]    | -1.0874  | -0.8138  |  0.9578  |     1.1345      |    0.2745    |   0.5770   | 0.3720  |
[114 /300 ]    | -1.0736  | -0.8821  |  0.9601  |     1.1189      |    0.2641    |   0.5872   | 0.3643  |
[115 /300 ]    | -1.0685  | -0.8242  |  0.9652  |     1.1181      |    0.2745    |   0.5559   | 0.3675  |
[116 /300 ]    | -1.0599  | -0.7968  |  0.9637  |     1.1030      |    0.2704    |   0.6018   | 0.3731  |
[117 /300 ]    | -1.0977  | -0.8206  |  0.9645  |     1.1475      |    0.2999    |   0.5846   | 0.3964  |
[118 /300 ]    | -1.0400  | -0.7745  |  0.9641  |     1.0891      |    0.2902    |   0.5457   | 0.3789  |
[119 /300 ]    | -1.0697  | -0.8283  |  0.9605  |     1.1195      |    0.2930    |   0.5776   | 0.3888  |
[120 /300 ]    | -1.0364  | -0.8079  |  0.9632  |     1.0866      |    0.3020    |   0.5963   | 0.4010  |
[121 /300 ]    | -1.0674  | -0.8142  |  0.9605  |     1.1192      |    0.2778    |   0.5794   | 0.3756  |
[122 /300 ]    | -1.0413  | -0.7662  |  0.9662  |     1.0926      |    0.2601    |   0.5802   | 0.3592  |
[123 /300 ]    | -1.0622  | -0.7734  |  0.9634  |     1.1182      |    0.2788    |   0.6449   | 0.3893  |
[124 /300 ]    | -1.0811  | -0.7587  |  0.9630  |     1.1337      |    0.3120    |   0.5416   | 0.3959  |
[125 /300 ]    | -1.0869  | -0.7635  |  0.9636  |     1.1358      |    0.2933    |   0.5392   | 0.3799  |
[126 /300 ]    | -1.0544  | -0.7694  |  0.9670  |     1.1078      |    0.2798    |   0.6333   | 0.3881  |
[127 /300 ]    | -1.1170  | -0.7623  |  0.9663  |     1.1721      |    0.2806    |   0.5964   | 0.3816  |
[128 /300 ]    | -1.0999  | -0.7548  |  0.9678  |     1.1566      |    0.2867    |   0.6008   | 0.3882  |
[129 /300 ]    | -1.0788  | -0.7455  |  0.9688  |     1.1333      |    0.3028    |   0.4165   | 0.3507  |
[130 /300 ]    | -1.1039  | -0.7286  |  0.9673  |     1.1579      |    0.3024    |   0.5694   | 0.3950  |
[131 /300 ]    | -1.0692  | -0.7390  |  0.9703  |     1.1259      |    0.2591    |   0.6039   | 0.3626  |
[132 /300 ]    | -1.1273  | -0.7046  |  0.9681  |     1.1801      |    0.2679    |   0.6225   | 0.3746  |
[133 /300 ]    | -1.0884  | -0.6893  |  0.9690  |     1.1482      |    0.2911    |   0.5774   | 0.3870  |
[134 /300 ]    | -1.1012  | -0.6713  |  0.9685  |     1.1601      |    0.3059    |   0.5279   | 0.3873  |
[135 /300 ]    | -1.0839  | -0.7121  |  0.9708  |     1.1409      |    0.3066    |   0.5364   | 0.3902  |
[136 /300 ]    | -1.1032  | -0.6956  |  0.9739  |     1.1628      |    0.3077    |   0.5427   | 0.3927  |
[137 /300 ]    | -1.1227  | -0.7152  |  0.9694  |     1.1800      |    0.2858    |   0.5386   | 0.3734  |
[138 /300 ]    | -1.0762  | -0.6228  |  0.9726  |     1.1339      |    0.2762    |   0.6022   | 0.3787  |
[139 /300 ]    | -1.0919  | -0.6682  |  0.9739  |     1.1508      |    0.2773    |   0.5795   | 0.3751  |
[140 /300 ]    | -1.1235  | -0.6303  |  0.9705  |     1.1896      |    0.2881    |   0.5306   | 0.3735  |
[141 /300 ]    | -1.1308  | -0.6226  |  0.9711  |     1.1959      |    0.3161    |   0.5433   | 0.3997  |
