Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=900, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 61 /300 ]    | -1.0690  | -0.6886  |  0.9397  |     1.1076      |    0.4004    |   0.5169   | 0.4513  |
[ 62 /300 ]    | -1.0589  | -0.7633  |  0.9412  |     1.0977      |    0.4001    |   0.5287   | 0.4555  |
[ 63 /300 ]    | -1.0671  | -0.8097  |  0.9425  |     1.1037      |    0.4020    |   0.5299   | 0.4571  |
[ 64 /300 ]    | -1.0764  | -1.0548  |  0.9438  |     1.1172      |    0.4088    |   0.5197   | 0.4576  |
[ 65 /300 ]    | -1.0802  | -0.8290  |  0.9433  |     1.1195      |    0.4097    |   0.5243   | 0.4600  |
[ 66 /300 ]    | -1.0541  | -0.9671  |  0.9435  |     1.0900      |    0.4053    |   0.5275   | 0.4584  |
[ 67 /300 ]    | -1.0689  | -1.0255  |  0.9447  |     1.1120      |    0.4110    |   0.5213   | 0.4596  |
[ 68 /300 ]    | -1.0598  | -0.9619  |  0.9459  |     1.1021      |    0.4154    |   0.5209   | 0.4622  |
[ 69 /300 ]    | -1.0599  | -1.1165  |  0.9452  |     1.0968      |    0.4187    |   0.5251   | 0.4659  |
[ 70 /300 ]    | -1.0625  | -1.0529  |  0.9469  |     1.1030      |    0.4110    |   0.5248   | 0.4609  |
[ 71 /300 ]    | -1.0489  | -1.0977  |  0.9493  |     1.0839      |    0.4235    |   0.5135   | 0.4642  |
[ 72 /300 ]    | -1.0360  | -1.0553  |  0.9489  |     1.0755      |    0.4255    |   0.5131   | 0.4652  |
[ 73 /300 ]    | -1.0627  | -1.0455  |  0.9502  |     1.1002      |    0.4277    |   0.5180   | 0.4685  |
[ 74 /300 ]    | -1.0533  | -1.2853  |  0.9485  |     1.0952      |    0.4226    |   0.5164   | 0.4648  |
[ 75 /300 ]    | -1.0760  | -1.3149  |  0.9493  |     1.1152      |    0.4194    |   0.5126   | 0.4614  |
[ 76 /300 ]    | -1.0250  | -1.2003  |  0.9492  |     1.0660      |    0.4313    |   0.5115   | 0.4680  |
[ 77 /300 ]    | -1.0227  | -1.3074  |  0.9502  |     1.0613      |    0.4312    |   0.5133   | 0.4687  |
[ 78 /300 ]    | -1.0255  | -1.2367  |  0.9502  |     1.0566      |    0.4183    |   0.5181   | 0.4629  |
[ 79 /300 ]    | -1.0375  | -1.2430  |  0.9513  |     1.0727      |    0.4241    |   0.5076   | 0.4621  |
[ 80 /300 ]    | -1.0240  | -1.4674  |  0.9505  |     1.0655      |    0.4334    |   0.5102   | 0.4687  |
[ 81 /300 ]    | -1.0205  | -1.3853  |  0.9532  |     1.0598      |    0.4280    |   0.5143   | 0.4672  |
[ 82 /300 ]    | -1.0161  | -1.3730  |  0.9548  |     1.0551      |    0.4329    |   0.5059   | 0.4666  |
[ 83 /300 ]    | -1.0140  | -1.4745  |  0.9519  |     1.0556      |    0.4226    |   0.5153   | 0.4644  |
[ 84 /300 ]    | -1.0427  | -1.3262  |  0.9542  |     1.0870      |    0.4269    |   0.5008   | 0.4609  |
[ 85 /300 ]    | -1.0280  | -1.5188  |  0.9538  |     1.0729      |    0.4373    |   0.5078   | 0.4699  |
[ 86 /300 ]    | -1.0159  | -1.5099  |  0.9547  |     1.0522      |    0.4354    |   0.5067   | 0.4683  |
[ 87 /300 ]    | -1.0099  | -1.4426  |  0.9547  |     1.0458      |    0.4318    |   0.5003   | 0.4635  |
[ 88 /300 ]    | -0.9996  | -1.7531  |  0.9551  |     1.0385      |    0.4299    |   0.4941   | 0.4598  |
[ 89 /300 ]    | -1.0099  | -1.7573  |  0.9558  |     1.0455      |    0.4210    |   0.5131   | 0.4625  |
[ 90 /300 ]    | -0.9949  | -1.5298  |  0.9563  |     1.0328      |    0.4294    |   0.5018   | 0.4628  |
[ 91 /300 ]    | -1.0214  | -1.5792  |  0.9570  |     1.0621      |    0.4290    |   0.5101   | 0.4661  |
[ 92 /300 ]    | -1.0131  | -1.6672  |  0.9561  |     1.0478      |    0.4347    |   0.5068   | 0.4680  |
[ 93 /300 ]    | -0.9670  | -1.6923  |  0.9574  |     1.0052      |    0.4332    |   0.5074   | 0.4674  |
[ 94 /300 ]    | -1.0246  | -1.7979  |  0.9586  |     1.0689      |    0.4292    |   0.5208   | 0.4706  |
[ 95 /300 ]    | -0.9983  | -1.8966  |  0.9596  |     1.0402      |    0.4385    |   0.5142   | 0.4734  |
[ 96 /300 ]    | -0.9816  | -1.7741  |  0.9589  |     1.0190      |    0.4400    |   0.5007   | 0.4684  |
[ 97 /300 ]    | -0.9984  | -1.8831  |  0.9604  |     1.0430      |    0.4285    |   0.5167   | 0.4685  |
