Namespace(attSize=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3000, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 68 /300 ]    | -1.0390  | -0.4953  |  0.9308  |     1.0796      |    0.3645    |   0.6424   | 0.4651  |
[ 69 /300 ]    | -1.0369  | -0.5292  |  0.9334  |     1.0784      |    0.4270    |   0.5809   | 0.4922  |
[ 70 /300 ]    | -1.0498  | -0.4990  |  0.9325  |     1.0908      |    0.3948    |   0.6420   | 0.4889  |
[ 71 /300 ]    | -1.0507  | -0.5115  |  0.9344  |     1.0929      |    0.4379    |   0.5686   | 0.4948  |
[ 72 /300 ]    | -1.0662  | -0.5199  |  0.9353  |     1.1121      |    0.3880    |   0.6744   | 0.4926  |
[ 73 /300 ]    | -1.0665  | -0.5282  |  0.9362  |     1.1100      |    0.4536    |   0.5670   | 0.5040  |
[ 74 /300 ]    | -1.0610  | -0.5355  |  0.9386  |     1.1064      |    0.4489    |   0.6363   | 0.5264  |
[ 75 /300 ]    | -1.0440  | -0.5165  |  0.9382  |     1.0892      |    0.4165    |   0.6255   | 0.5000  |
[ 76 /300 ]    | -1.0394  | -0.5953  |  0.9392  |     1.0869      |    0.4167    |   0.6693   | 0.5136  |
[ 77 /300 ]    | -1.0273  | -0.5727  |  0.9415  |     1.0739      |    0.4105    |   0.6743   | 0.5104  |
[ 78 /300 ]    | -1.0371  | -0.5776  |  0.9423  |     1.0841      |    0.4378    |   0.6163   | 0.5119  |
[ 79 /300 ]    | -1.0147  | -0.5959  |  0.9429  |     1.0598      |    0.4492    |   0.6221   | 0.5217  |
[ 80 /300 ]    | -1.0390  | -0.5907  |  0.9441  |     1.0869      |    0.4373    |   0.6637   | 0.5272  |
[ 81 /300 ]    | -1.0389  | -0.5750  |  0.9445  |     1.0859      |    0.4594    |   0.6192   | 0.5274  |
[ 82 /300 ]    | -1.0253  | -0.5681  |  0.9465  |     1.0725      |    0.4542    |   0.6129   | 0.5218  |
[ 83 /300 ]    | -1.0214  | -0.6182  |  0.9469  |     1.0671      |    0.4276    |   0.6555   | 0.5176  |
[ 84 /300 ]    | -1.0094  | -0.6335  |  0.9473  |     1.0572      |    0.4363    |   0.6916   | 0.5350  |
[ 85 /300 ]    | -1.0087  | -0.6359  |  0.9482  |     1.0563      |    0.4679    |   0.6557   | 0.5461  |
[ 86 /300 ]    | -1.0206  | -0.6593  |  0.9494  |     1.0696      |    0.4934    |   0.6100   | 0.5455  |
[ 87 /300 ]    | -1.0036  | -0.6920  |  0.9498  |     1.0475      |    0.4865    |   0.6059   | 0.5397  |
[ 88 /300 ]    | -1.0129  | -0.6584  |  0.9504  |     1.0611      |    0.4570    |   0.6546   | 0.5383  |
[ 89 /300 ]    | -1.0213  | -0.6676  |  0.9517  |     1.0704      |    0.4506    |   0.6882   | 0.5446  |
[ 90 /300 ]    | -1.0218  | -0.6882  |  0.9510  |     1.0714      |    0.4916    |   0.6064   | 0.5430  |
[ 91 /300 ]    | -1.0124  | -0.7117  |  0.9512  |     1.0606      |    0.4943    |   0.6486   | 0.5610  |
[ 92 /300 ]    | -1.0031  | -0.7113  |  0.9524  |     1.0528      |    0.5021    |   0.6026   | 0.5478  |
[ 93 /300 ]    | -1.0021  | -0.7149  |  0.9537  |     1.0497      |    0.5042    |   0.6048   | 0.5499  |
[ 94 /300 ]    | -1.0170  | -0.7468  |  0.9546  |     1.0691      |    0.5144    |   0.6026   | 0.5550  |
[ 95 /300 ]    | -1.0221  | -0.7627  |  0.9546  |     1.0729      |    0.4819    |   0.6488   | 0.5531  |
[ 96 /300 ]    | -1.0018  | -0.7820  |  0.9541  |     1.0511      |    0.4933    |   0.6525   | 0.5618  |
[ 97 /300 ]    | -0.9899  | -0.7811  |  0.9553  |     1.0380      |    0.5296    |   0.6051   | 0.5649  |
[ 98 /300 ]    | -1.0098  | -0.7944  |  0.9558  |     1.0570      |    0.5150    |   0.5989   | 0.5538  |
[ 99 /300 ]    | -1.0021  | -0.7605  |  0.9565  |     1.0501      |    0.4993    |   0.6526   | 0.5657  |
[100 /300 ]    | -1.0172  | -0.8271  |  0.9579  |     1.0642      |    0.5094    |   0.6427   | 0.5684  |
[101 /300 ]    | -0.9832  | -0.7831  |  0.9568  |     1.0309      |    0.4959    |   0.6466   | 0.5613  |
[102 /300 ]    | -1.0015  | -0.8375  |  0.9584  |     1.0505      |    0.4942    |   0.6472   | 0.5604  |
[103 /300 ]    | -1.0144  | -0.8545  |  0.9601  |     1.0658      |    0.5063    |   0.6473   | 0.5682  |
[104 /300 ]    | -0.9949  | -0.8266  |  0.9586  |     1.0400      |    0.5384    |   0.6000   | 0.5676  |
[105 /300 ]    | -0.9937  | -0.8499  |  0.9606  |     1.0407      |    0.5239    |   0.6428   | 0.5773  |
[106 /300 ]    | -1.0091  | -0.8763  |  0.9605  |     1.0558      |    0.5379    |   0.6026   | 0.5684  |
[107 /300 ]    | -1.0098  | -0.8827  |  0.9611  |     1.0602      |    0.4839    |   0.6857   | 0.5674  |
[108 /300 ]    | -0.9852  | -0.8886  |  0.9607  |     1.0328      |    0.4951    |   0.6801   | 0.5730  |
[109 /300 ]    | -0.9918  | -0.9040  |  0.9621  |     1.0391      |    0.5046    |   0.6429   | 0.5654  |
[110 /300 ]    | -0.9722  | -0.9192  |  0.9622  |     1.0163      |    0.5260    |   0.6454   | 0.5796  |
[111 /300 ]    | -0.9863  | -0.9032  |  0.9617  |     1.0340      |    0.5341    |   0.6467   | 0.5850  |
[112 /300 ]    | -0.9820  | -0.9277  |  0.9631  |     1.0275      |    0.5058    |   0.6824   | 0.5810  |
[113 /300 ]    | -0.9803  | -0.9208  |  0.9626  |     1.0272      |    0.5274    |   0.6530   | 0.5835  |
[114 /300 ]    | -0.9623  | -0.9435  |  0.9632  |     1.0075      |    0.5321    |   0.6525   | 0.5862  |
[115 /300 ]    | -1.0057  | -0.9552  |  0.9638  |     1.0537      |    0.5409    |   0.6497   | 0.5903  |
[116 /300 ]    | -0.9533  | -0.9508  |  0.9650  |     0.9966      |    0.5353    |   0.6471   | 0.5859  |
[117 /300 ]    | -0.9861  | -0.9351  |  0.9647  |     1.0311      |    0.5178    |   0.6797   | 0.5878  |
[118 /300 ]    | -0.9663  | -0.9674  |  0.9656  |     1.0104      |    0.5245    |   0.6805   | 0.5924  |
[119 /300 ]    | -0.9611  | -1.0084  |  0.9661  |     1.0070      |    0.5335    |   0.6802   | 0.5980  |
[120 /300 ]    | -0.9701  | -0.9846  |  0.9649  |     1.0165      |    0.5395    |   0.6853   | 0.6037  |
[121 /300 ]    | -0.9526  | -0.9829  |  0.9648  |     0.9980      |    0.5601    |   0.6419   | 0.5982  |
[122 /300 ]    | -0.9681  | -1.0217  |  0.9666  |     1.0128      |    0.5144    |   0.7076   | 0.5957  |
[123 /300 ]    | -0.9826  | -1.0428  |  0.9661  |     1.0319      |    0.5343    |   0.6837   | 0.5998  |
[124 /300 ]    | -0.9741  | -1.0190  |  0.9667  |     1.0186      |    0.5525    |   0.6518   | 0.5981  |
[125 /300 ]    | -0.9683  | -1.0452  |  0.9672  |     1.0112      |    0.5305    |   0.6786   | 0.5955  |
[126 /300 ]    | -0.9520  | -1.0388  |  0.9677  |     0.9942      |    0.5416    |   0.6812   | 0.6034  |
[127 /300 ]    | -0.9758  | -1.0152  |  0.9680  |     1.0206      |    0.5403    |   0.6789   | 0.6017  |
[128 /300 ]    | -0.9576  | -1.0579  |  0.9677  |     1.0018      |    0.5306    |   0.6846   | 0.5979  |
[129 /300 ]    | -0.9732  | -1.0689  |  0.9681  |     1.0181      |    0.5437    |   0.6825   | 0.6052  |
[130 /300 ]    | -0.9401  | -1.0612  |  0.9691  |     0.9839      |    0.5486    |   0.6845   | 0.6090  |
[131 /300 ]    | -0.9461  | -1.0583  |  0.9694  |     0.9897      |    0.5696    |   0.6555   | 0.6095  |
[132 /300 ]    | -0.9493  | -1.0809  |  0.9692  |     0.9913      |    0.5408    |   0.6837   | 0.6040  |
[133 /300 ]    | -0.9507  | -1.0875  |  0.9695  |     0.9958      |    0.5674    |   0.6542   | 0.6077  |
[134 /300 ]    | -0.9637  | -1.1157  |  0.9709  |     1.0093      |    0.5150    |   0.7271   | 0.6030  |
[135 /300 ]    | -0.9438  | -1.1409  |  0.9711  |     0.9870      |    0.5535    |   0.6733   | 0.6076  |
[136 /300 ]    | -0.9538  | -1.0863  |  0.9701  |     0.9977      |    0.5308    |   0.7058   | 0.6059  |
[137 /300 ]    | -0.9464  | -1.0995  |  0.9713  |     0.9873      |    0.5509    |   0.6830   | 0.6099  |
[138 /300 ]    | -0.9564  | -1.1125  |  0.9711  |     1.0013      |    0.5329    |   0.7068   | 0.6077  |
[139 /300 ]    | -0.9390  | -1.1179  |  0.9718  |     0.9826      |    0.5345    |   0.7066   | 0.6086  |
[140 /300 ]    | -0.9510  | -1.1450  |  0.9722  |     0.9988      |    0.5352    |   0.7059   | 0.6088  |
[141 /300 ]    | -0.9660  | -1.1310  |  0.9721  |     1.0113      |    0.5358    |   0.7135   | 0.6120  |
[142 /300 ]    | -0.9444  | -1.1338  |  0.9720  |     0.9869      |    0.5418    |   0.7061   | 0.6131  |
[143 /300 ]    | -0.9573  | -1.1602  |  0.9727  |     0.9992      |    0.5470    |   0.6821   | 0.6071  |
[144 /300 ]    | -0.9461  | -1.1301  |  0.9736  |     0.9892      |    0.5551    |   0.6866   | 0.6139  |
[145 /300 ]    | -0.9601  | -1.1601  |  0.9728  |     1.0063      |    0.5727    |   0.6814   | 0.6223  |
[146 /300 ]    | -0.9194  | -1.1543  |  0.9743  |     0.9591      |    0.5570    |   0.6843   | 0.6141  |
[147 /300 ]    | -0.9462  | -1.1611  |  0.9737  |     0.9898      |    0.5403    |   0.7276   | 0.6201  |
[148 /300 ]    | -0.9449  | -1.1699  |  0.9734  |     0.9882      |    0.5567    |   0.7079   | 0.6233  |
[149 /300 ]    | -0.9134  | -1.2318  |  0.9743  |     0.9546      |    0.5331    |   0.7048   | 0.6070  |
[150 /300 ]    | -0.9318  | -1.1424  |  0.9742  |     0.9728      |    0.5619    |   0.6859   | 0.6177  |
[151 /300 ]    | -0.9423  | -1.2266  |  0.9747  |     0.9857      |    0.5593    |   0.6839   | 0.6154  |
[152 /300 ]    | -0.9319  | -1.2405  |  0.9741  |     0.9743      |    0.5587    |   0.6819   | 0.6142  |
[153 /300 ]    | -0.9253  | -1.2389  |  0.9746  |     0.9657      |    0.5501    |   0.7058   | 0.6183  |
[154 /300 ]    | -0.9272  | -1.2221  |  0.9745  |     0.9701      |    0.5659    |   0.6852   | 0.6198  |
[155 /300 ]    | -0.9291  | -1.2064  |  0.9750  |     0.9702      |    0.5494    |   0.7094   | 0.6193  |
[156 /300 ]    | -0.9316  | -1.2502  |  0.9748  |     0.9726      |    0.5414    |   0.7287   | 0.6212  |
[157 /300 ]    | -0.9216  | -1.2238  |  0.9759  |     0.9638      |    0.5587    |   0.7115   | 0.6259  |
[158 /300 ]    | -0.9142  | -1.2552  |  0.9759  |     0.9573      |    0.5310    |   0.7309   | 0.6151  |
[159 /300 ]    | -0.9150  | -1.2593  |  0.9759  |     0.9563      |    0.5683    |   0.6855   | 0.6214  |
[160 /300 ]    | -0.8979  | -1.2615  |  0.9761  |     0.9397      |    0.5662    |   0.7097   | 0.6299  |
[161 /300 ]    | -0.9121  | -1.2315  |  0.9771  |     0.9553      |    0.5361    |   0.7323   | 0.6190  |
[162 /300 ]    | -0.9170  | -1.2738  |  0.9762  |     0.9560      |    0.5619    |   0.7077   | 0.6264  |
[163 /300 ]    | -0.9149  | -1.1944  |  0.9762  |     0.9565      |    0.5535    |   0.7069   | 0.6209  |
[164 /300 ]    | -0.9068  | -1.2867  |  0.9771  |     0.9465      |    0.5606    |   0.7068   | 0.6253  |
[165 /300 ]    | -0.9115  | -1.2639  |  0.9764  |     0.9535      |    0.5494    |   0.7302   | 0.6270  |
[166 /300 ]    | -0.9165  | -1.2665  |  0.9769  |     0.9577      |    0.5418    |   0.7314   | 0.6225  |
