Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3400, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 52 /300 ]    | -1.1491  | -0.3561  |  0.8694  |     1.1883      |    0.3541    |   0.5803   | 0.4399  |
[ 53 /300 ]    | -1.1165  | -0.3766  |  0.8700  |     1.1520      |    0.3245    |   0.5703   | 0.4137  |
[ 54 /300 ]    | -1.1291  | -0.3838  |  0.8724  |     1.1671      |    0.3490    |   0.5084   | 0.4139  |
[ 55 /300 ]    | -1.0943  | -0.3974  |  0.8765  |     1.1314      |    0.2907    |   0.6170   | 0.3952  |
[ 56 /300 ]    | -1.0609  | -0.3731  |  0.8751  |     1.0972      |    0.3111    |   0.6105   | 0.4122  |
[ 57 /300 ]    | -1.0849  | -0.3740  |  0.8780  |     1.1233      |    0.2703    |   0.6372   | 0.3796  |
[ 58 /300 ]    | -1.0688  | -0.3846  |  0.8805  |     1.1042      |    0.3739    |   0.5443   | 0.4433  |
[ 59 /300 ]    | -1.0645  | -0.3650  |  0.8821  |     1.0993      |    0.3196    |   0.6281   | 0.4236  |
[ 60 /300 ]    | -1.0247  | -0.3626  |  0.8866  |     1.0610      |    0.3431    |   0.6319   | 0.4448  |
[ 61 /300 ]    | -1.0383  | -0.3430  |  0.8886  |     1.0726      |    0.3459    |   0.6312   | 0.4469  |
[ 62 /300 ]    | -1.0417  | -0.3797  |  0.8909  |     1.0762      |    0.3412    |   0.5764   | 0.4286  |
[ 63 /300 ]    | -1.0126  | -0.3563  |  0.8890  |     1.0486      |    0.3636    |   0.6108   | 0.4559  |
[ 64 /300 ]    | -1.0019  | -0.3250  |  0.8923  |     1.0365      |    0.3513    |   0.6384   | 0.4532  |
[ 65 /300 ]    | -1.0069  | -0.3775  |  0.8929  |     1.0418      |    0.3534    |   0.6075   | 0.4469  |
[ 66 /300 ]    | -1.0188  | -0.3344  |  0.8961  |     1.0558      |    0.4091    |   0.5671   | 0.4753  |
[ 67 /300 ]    | -1.0171  | -0.3505  |  0.8969  |     1.0515      |    0.3705    |   0.6297   | 0.4665  |
[ 68 /300 ]    | -1.0056  | -0.3306  |  0.8959  |     1.0417      |    0.3925    |   0.5570   | 0.4605  |
[ 69 /300 ]    | -0.9887  | -0.2971  |  0.8997  |     1.0230      |    0.3859    |   0.6042   | 0.4710  |
[ 70 /300 ]    | -1.0169  | -0.3191  |  0.9009  |     1.0539      |    0.3940    |   0.5890   | 0.4722  |
[ 71 /300 ]    | -0.9960  | -0.3137  |  0.9019  |     1.0314      |    0.3762    |   0.6471   | 0.4758  |
[ 72 /300 ]    | -0.9963  | -0.2997  |  0.9048  |     1.0322      |    0.3596    |   0.6404   | 0.4606  |
[ 73 /300 ]    | -1.0006  | -0.3340  |  0.9050  |     1.0381      |    0.4032    |   0.6257   | 0.4904  |
[ 74 /300 ]    | -0.9811  | -0.3323  |  0.9072  |     1.0146      |    0.3851    |   0.6454   | 0.4824  |
[ 75 /300 ]    | -0.9850  | -0.3345  |  0.9082  |     1.0202      |    0.4361    |   0.5739   | 0.4956  |
[ 76 /300 ]    | -0.9709  | -0.3345  |  0.9104  |     1.0053      |    0.4141    |   0.6409   | 0.5031  |
[ 77 /300 ]    | -0.9657  | -0.3386  |  0.9111  |     0.9999      |    0.4085    |   0.6605   | 0.5048  |
[ 78 /300 ]    | -0.9933  | -0.3327  |  0.9124  |     1.0282      |    0.3958    |   0.6347   | 0.4876  |
[ 79 /300 ]    | -0.9739  | -0.3122  |  0.9157  |     1.0076      |    0.4199    |   0.6015   | 0.4945  |
[ 80 /300 ]    | -0.9434  | -0.3126  |  0.9152  |     0.9812      |    0.4067    |   0.6527   | 0.5012  |
[ 81 /300 ]    | -0.9506  | -0.3419  |  0.9173  |     0.9863      |    0.4003    |   0.6544   | 0.4968  |
[ 82 /300 ]    | -0.9490  | -0.3569  |  0.9169  |     0.9846      |    0.4217    |   0.6541   | 0.5128  |
[ 83 /300 ]    | -0.9475  | -0.3496  |  0.9191  |     0.9842      |    0.4325    |   0.6467   | 0.5184  |
[ 84 /300 ]    | -0.9429  | -0.3494  |  0.9202  |     0.9815      |    0.4304    |   0.6455   | 0.5164  |
[ 85 /300 ]    | -0.9678  | -0.3454  |  0.9216  |     1.0078      |    0.4326    |   0.6196   | 0.5095  |
[ 86 /300 ]    | -0.9464  | -0.3314  |  0.9242  |     0.9844      |    0.4212    |   0.6432   | 0.5090  |
[ 87 /300 ]    | -0.9673  | -0.3495  |  0.9258  |     1.0051      |    0.4515    |   0.6199   | 0.5225  |
[ 88 /300 ]    | -0.9260  | -0.3578  |  0.9250  |     0.9656      |    0.4532    |   0.5921   | 0.5134  |
[ 89 /300 ]    | -0.9438  | -0.3522  |  0.9256  |     0.9795      |    0.4556    |   0.6095   | 0.5214  |
[ 90 /300 ]    | -0.9513  | -0.3771  |  0.9277  |     0.9925      |    0.4461    |   0.6394   | 0.5255  |
[ 91 /300 ]    | -0.9365  | -0.3434  |  0.9290  |     0.9767      |    0.4502    |   0.6335   | 0.5263  |
[ 92 /300 ]    | -0.9577  | -0.3391  |  0.9295  |     0.9983      |    0.4334    |   0.6359   | 0.5155  |
[ 93 /300 ]    | -0.9573  | -0.3350  |  0.9305  |     1.0004      |    0.4385    |   0.6574   | 0.5261  |
[ 94 /300 ]    | -0.9763  | -0.3648  |  0.9310  |     1.0194      |    0.4403    |   0.6394   | 0.5215  |
[ 95 /300 ]    | -0.9622  | -0.3807  |  0.9308  |     1.0053      |    0.4393    |   0.6379   | 0.5203  |
