Namespace(att_size=85, batch_size=128, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[134 /300 ]    | -0.8072  | -1.7958  |  0.9939  |     0.8426      |    0.5093    |   0.6436   | 0.5686  |
[135 /300 ]    | -0.7519  | -1.8174  |  0.9934  |     0.7923      |    0.5366    |   0.6007   | 0.5669  |
[136 /300 ]    | -0.7728  | -1.8128  |  0.9940  |     0.8276      |    0.5026    |   0.6464   | 0.5655  |
[137 /300 ]    | -0.7693  | -1.8272  |  0.9933  |     0.8195      |    0.5044    |   0.6370   | 0.5630  |
[138 /300 ]    | -0.7838  | -1.7757  |  0.9933  |     0.8274      |    0.5372    |   0.5973   | 0.5656  |
[139 /300 ]    | -0.7749  | -1.8345  |  0.9935  |     0.8342      |    0.5258    |   0.6003   | 0.5606  |
[140 /300 ]    | -0.7443  | -1.8052  |  0.9939  |     0.7894      |    0.5390    |   0.5920   | 0.5642  |
[141 /300 ]    | -0.7841  | -1.8444  |  0.9938  |     0.8093      |    0.5242    |   0.5976   | 0.5585  |
[142 /300 ]    | -0.7475  | -1.8630  |  0.9940  |     0.7922      |    0.5189    |   0.5975   | 0.5554  |
[143 /300 ]    | -0.7414  | -1.7106  |  0.9936  |     0.7793      |    0.5257    |   0.6012   | 0.5609  |
[144 /300 ]    | -0.7781  | -1.8911  |  0.9939  |     0.8224      |    0.5189    |   0.5995   | 0.5563  |
[145 /300 ]    | -0.7639  | -1.8182  |  0.9930  |     0.8070      |    0.4947    |   0.6442   | 0.5596  |
[146 /300 ]    | -0.8023  | -1.7983  |  0.9932  |     0.8362      |    0.5013    |   0.6427   | 0.5632  |
[147 /300 ]    | -0.7554  | -1.7867  |  0.9932  |     0.7926      |    0.5348    |   0.5974   | 0.5644  |
[148 /300 ]    | -0.7872  | -1.8072  |  0.9938  |     0.8408      |    0.5249    |   0.5995   | 0.5597  |
[149 /300 ]    | -0.7871  | -1.8132  |  0.9944  |     0.8442      |    0.5161    |   0.5992   | 0.5546  |
[150 /300 ]    | -0.7188  | -1.8862  |  0.9945  |     0.7556      |    0.5147    |   0.6057   | 0.5565  |
[151 /300 ]    | -0.7519  | -1.8538  |  0.9942  |     0.7893      |    0.5122    |   0.6072   | 0.5557  |
[152 /300 ]    | -0.7731  | -1.7818  |  0.9939  |     0.8141      |    0.5214    |   0.6035   | 0.5594  |
[153 /300 ]    | -0.7889  | -1.8583  |  0.9941  |     0.8305      |    0.5158    |   0.6096   | 0.5588  |
[154 /300 ]    | -0.8318  | -1.8444  |  0.9943  |     0.8832      |    0.5149    |   0.6034   | 0.5557  |
[155 /300 ]    | -0.7503  | -1.8215  |  0.9941  |     0.7911      |    0.5249    |   0.5982   | 0.5591  |
[156 /300 ]    | -0.7928  | -1.7831  |  0.9937  |     0.8338      |    0.5160    |   0.6089   | 0.5586  |
[157 /300 ]    | -0.7482  | -1.8055  |  0.9941  |     0.7994      |    0.5092    |   0.6106   | 0.5553  |
[158 /300 ]    | -0.7817  | -1.7781  |  0.9941  |     0.8319      |    0.5162    |   0.6101   | 0.5592  |
[159 /300 ]    | -0.7139  | -1.8400  |  0.9946  |     0.7670      |    0.5194    |   0.6062   | 0.5594  |
[160 /300 ]    | -0.7895  | -1.8425  |  0.9947  |     0.8288      |    0.5247    |   0.6015   | 0.5605  |
[161 /300 ]    | -0.7589  | -1.8131  |  0.9942  |     0.8007      |    0.5106    |   0.6112   | 0.5564  |
[162 /300 ]    | -0.7739  | -1.8722  |  0.9942  |     0.8120      |    0.4824    |   0.6498   | 0.5538  |
[163 /300 ]    | -0.7926  | -1.8698  |  0.9945  |     0.8485      |    0.5229    |   0.6011   | 0.5593  |
[164 /300 ]    | -0.7842  | -1.7792  |  0.9954  |     0.8327      |    0.5015    |   0.6010   | 0.5467  |
[165 /300 ]    | -0.7492  | -1.8570  |  0.9940  |     0.8021      |    0.5013    |   0.6102   | 0.5504  |
[166 /300 ]    | -0.7805  | -1.8557  |  0.9946  |     0.8290      |    0.5065    |   0.6093   | 0.5532  |
[167 /300 ]    | -0.7314  | -1.8699  |  0.9941  |     0.7732      |    0.5109    |   0.6071   | 0.5548  |
[168 /300 ]    | -0.7430  | -1.8717  |  0.9941  |     0.7946      |    0.5176    |   0.6130   | 0.5613  |
[169 /300 ]    | -0.7211  | -1.8470  |  0.9945  |     0.7671      |    0.5062    |   0.6103   | 0.5534  |
[170 /300 ]    | -0.7386  | -1.8266  |  0.9944  |     0.7797      |    0.5051    |   0.6110   | 0.5530  |
[171 /300 ]    | -0.7579  | -1.8112  |  0.9941  |     0.7947      |    0.5395    |   0.5511   | 0.5452  |
[172 /300 ]    | -0.8011  | -1.8348  |  0.9948  |     0.8488      |    0.5091    |   0.6005   | 0.5510  |
[173 /300 ]    | -0.7462  | -1.7891  |  0.9945  |     0.7914      |    0.5030    |   0.6154   | 0.5535  |
[174 /300 ]    | -0.7337  | -1.8608  |  0.9956  |     0.7729      |    0.5063    |   0.6104   | 0.5535  |
[175 /300 ]    | -0.7427  | -1.7885  |  0.9950  |     0.7816      |    0.5005    |   0.6167   | 0.5526  |
[176 /300 ]    | -0.7704  | -1.9558  |  0.9950  |     0.8171      |    0.4909    |   0.6065   | 0.5426  |
[177 /300 ]    | -0.7812  | -1.9758  |  0.9953  |     0.8255      |    0.4998    |   0.6132   | 0.5507  |
[178 /300 ]    | -0.7636  | -1.8916  |  0.9947  |     0.8145      |    0.5017    |   0.6128   | 0.5517  |
[179 /300 ]    | -0.7758  | -1.9652  |  0.9944  |     0.8314      |    0.5013    |   0.6080   | 0.5495  |
[180 /300 ]    | -0.7771  | -1.9909  |  0.9953  |     0.8253      |    0.5004    |   0.6088   | 0.5493  |
[181 /300 ]    | -0.7751  | -1.9411  |  0.9943  |     0.8189      |    0.5102    |   0.6112   | 0.5562  |
