Namespace(attSize=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, nrh=1024, nrh1=1024, nrh2=521, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=1, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, save_every=100, standardization=False, start_epoch=0, syn_num=1000, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_1HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=64)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 97 /300 ]    | -1.1363  | -0.8291  |  0.9461  |     1.1781      |    0.2418    |   0.6156   | 0.3472  |
[ 98 /300 ]    | -1.1209  | -0.8050  |  0.9527  |     1.1633      |    0.2626    |   0.5796   | 0.3615  |
[ 99 /300 ]    | -1.1008  | -0.7961  |  0.9490  |     1.1419      |    0.2454    |   0.4786   | 0.3245  |
[100 /300 ]    | -1.1096  | -0.8013  |  0.9500  |     1.1511      |    0.2238    |   0.6143   | 0.3280  |
[101 /300 ]    | -1.0787  | -0.8150  |  0.9508  |     1.1197      |    0.2475    |   0.6108   | 0.3522  |
[102 /300 ]    | -1.0515  | -0.8101  |  0.9551  |     1.0938      |    0.2690    |   0.4900   | 0.3473  |
[103 /300 ]    | -1.0814  | -0.7937  |  0.9501  |     1.1227      |    0.2163    |   0.5611   | 0.3123  |
[104 /300 ]    | -1.0640  | -0.8003  |  0.9523  |     1.1085      |    0.2641    |   0.5716   | 0.3612  |
[105 /300 ]    | -1.0780  | -0.8405  |  0.9555  |     1.1205      |    0.2143    |   0.6152   | 0.3179  |
[106 /300 ]    | -1.0828  | -0.8054  |  0.9548  |     1.1251      |    0.2863    |   0.4721   | 0.3564  |
[107 /300 ]    | -1.0836  | -0.7930  |  0.9585  |     1.1246      |    0.2711    |   0.5445   | 0.3620  |
[108 /300 ]    | -1.0548  | -0.8372  |  0.9559  |     1.0963      |    0.2560    |   0.6104   | 0.3607  |
[109 /300 ]    | -1.0850  | -0.8253  |  0.9532  |     1.1289      |    0.2619    |   0.5634   | 0.3575  |
[110 /300 ]    | -1.0839  | -0.8011  |  0.9565  |     1.1275      |    0.3123    |   0.4700   | 0.3753  |
[111 /300 ]    | -1.0585  | -0.7720  |  0.9558  |     1.1016      |    0.2377    |   0.5366   | 0.3295  |
[112 /300 ]    | -1.0616  | -0.7861  |  0.9565  |     1.1060      |    0.2390    |   0.5600   | 0.3350  |
[113 /300 ]    | -1.1261  | -0.7912  |  0.9547  |     1.1757      |    0.2595    |   0.5420   | 0.3510  |
[114 /300 ]    | -1.1068  | -0.7769  |  0.9540  |     1.1531      |    0.2342    |   0.6254   | 0.3408  |
[115 /300 ]    | -1.0434  | -0.7712  |  0.9554  |     1.0885      |    0.2360    |   0.6836   | 0.3509  |
[116 /300 ]    | -1.1377  | -0.7736  |  0.9507  |     1.1861      |    0.2331    |   0.5551   | 0.3283  |
