Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=500, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[131 /300 ]    | -0.9556  | -2.0683  |  0.9605  |     0.9916      |    0.4388    |   0.5433   | 0.4855  |
[132 /300 ]    | -0.9739  | -2.0339  |  0.9614  |     1.0080      |    0.4348    |   0.5603   | 0.4896  |
[133 /300 ]    | -0.9622  | -2.0021  |  0.9609  |     0.9986      |    0.4177    |   0.6010   | 0.4929  |
[134 /300 ]    | -0.9627  | -2.1379  |  0.9606  |     1.0012      |    0.4257    |   0.5741   | 0.4889  |
[135 /300 ]    | -0.9723  | -2.2007  |  0.9627  |     1.0164      |    0.4312    |   0.5629   | 0.4883  |
[136 /300 ]    | -0.9837  | -2.1992  |  0.9636  |     1.0213      |    0.4600    |   0.5236   | 0.4897  |
[137 /300 ]    | -0.9823  | -2.1315  |  0.9631  |     1.0289      |    0.4209    |   0.5813   | 0.4883  |
[138 /300 ]    | -1.0120  | -2.0732  |  0.9637  |     1.0549      |    0.4384    |   0.5580   | 0.4911  |
[139 /300 ]    | -1.0190  | -2.1553  |  0.9625  |     1.0573      |    0.4345    |   0.5710   | 0.4935  |
[140 /300 ]    | -0.9815  | -2.1200  |  0.9639  |     1.0206      |    0.4318    |   0.5584   | 0.4870  |
[141 /300 ]    | -0.9810  | -2.2601  |  0.9646  |     1.0267      |    0.4215    |   0.5797   | 0.4881  |
[142 /300 ]    | -1.0166  | -2.2766  |  0.9650  |     1.0572      |    0.4466    |   0.5376   | 0.4879  |
[143 /300 ]    | -0.9804  | -2.3019  |  0.9653  |     1.0215      |    0.4140    |   0.5903   | 0.4867  |
[144 /300 ]    | -1.0219  | -2.4787  |  0.9654  |     1.0643      |    0.4537    |   0.5302   | 0.4890  |
[145 /300 ]    | -0.9860  | -2.3276  |  0.9653  |     1.0315      |    0.4369    |   0.5689   | 0.4942  |
[146 /300 ]    | -0.9643  | -2.4612  |  0.9648  |     1.0114      |    0.4383    |   0.5618   | 0.4924  |
[147 /300 ]    | -0.9724  | -2.3661  |  0.9663  |     1.0071      |    0.4540    |   0.5484   | 0.4968  |
[148 /300 ]    | -0.9938  | -2.4011  |  0.9666  |     1.0395      |    0.4575    |   0.5473   | 0.4984  |
[149 /300 ]    | -0.9903  | -2.3460  |  0.9660  |     1.0261      |    0.4488    |   0.5439   | 0.4918  |
[150 /300 ]    | -0.9853  | -2.3604  |  0.9657  |     1.0248      |    0.4298    |   0.5797   | 0.4936  |
[151 /300 ]    | -0.9511  | -2.4688  |  0.9666  |     0.9896      |    0.4242    |   0.5907   | 0.4938  |
[152 /300 ]    | -0.9902  | -2.5400  |  0.9662  |     1.0340      |    0.4653    |   0.5453   | 0.5022  |
[153 /300 ]    | -1.0000  | -2.3866  |  0.9664  |     1.0431      |    0.4360    |   0.5684   | 0.4935  |
[154 /300 ]    | -1.0128  | -2.4208  |  0.9671  |     1.0536      |    0.4243    |   0.5890   | 0.4933  |
[155 /300 ]    | -1.0121  | -2.4109  |  0.9670  |     1.0537      |    0.4337    |   0.5860   | 0.4985  |
[156 /300 ]    | -0.9834  | -2.4869  |  0.9670  |     1.0261      |    0.4331    |   0.5678   | 0.4914  |
[157 /300 ]    | -0.9472  | -2.5039  |  0.9678  |     0.9869      |    0.4554    |   0.5437   | 0.4956  |
[158 /300 ]    | -0.9807  | -2.3481  |  0.9675  |     1.0336      |    0.4526    |   0.5547   | 0.4984  |
[159 /300 ]    | -0.9624  | -2.4449  |  0.9667  |     1.0005      |    0.4528    |   0.5575   | 0.4997  |
[160 /300 ]    | -0.9498  | -2.4162  |  0.9680  |     0.9904      |    0.4328    |   0.5766   | 0.4945  |
[161 /300 ]    | -1.0034  | -2.5304  |  0.9690  |     1.0388      |    0.4275    |   0.5750   | 0.4904  |
[162 /300 ]    | -0.9362  | -2.5054  |  0.9680  |     0.9749      |    0.4480    |   0.5568   | 0.4965  |
[163 /300 ]    | -0.9786  | -2.5416  |  0.9686  |     1.0253      |    0.4382    |   0.5757   | 0.4976  |
[164 /300 ]    | -0.9748  | -2.5130  |  0.9694  |     1.0201      |    0.4575    |   0.5495   | 0.4993  |
[165 /300 ]    | -0.9958  | -2.5618  |  0.9686  |     1.0433      |    0.4488    |   0.5557   | 0.4966  |
[166 /300 ]    | -0.9454  | -2.6508  |  0.9688  |     0.9785      |    0.4354    |   0.5585   | 0.4893  |
[167 /300 ]    | -1.0136  | -2.4485  |  0.9689  |     1.0642      |    0.4471    |   0.5668   | 0.4999  |
[168 /300 ]    | -0.9808  | -2.3238  |  0.9697  |     1.0224      |    0.4415    |   0.5589   | 0.4933  |
[169 /300 ]    | -0.9705  | -2.4023  |  0.9691  |     1.0236      |    0.4574    |   0.5482   | 0.4987  |
[170 /300 ]    | -0.9636  | -2.5410  |  0.9697  |     1.0062      |    0.4519    |   0.5639   | 0.5017  |
[171 /300 ]    | -1.0087  | -2.5537  |  0.9693  |     1.0474      |    0.4400    |   0.5660   | 0.4951  |
[172 /300 ]    | -0.9905  | -2.5705  |  0.9704  |     1.0318      |    0.4489    |   0.5607   | 0.4986  |
[173 /300 ]    | -0.9470  | -2.4645  |  0.9698  |     0.9892      |    0.4664    |   0.5346   | 0.4981  |
[174 /300 ]    | -0.9666  | -2.6791  |  0.9708  |     1.0042      |    0.4411    |   0.5642   | 0.4951  |
[175 /300 ]    | -0.9665  | -2.4130  |  0.9712  |     1.0048      |    0.4359    |   0.5793   | 0.4975  |
[176 /300 ]    | -0.9878  | -2.6187  |  0.9706  |     1.0291      |    0.4571    |   0.5653   | 0.5055  |
[177 /300 ]    | -0.9866  | -2.6623  |  0.9709  |     1.0265      |    0.4236    |   0.5980   | 0.4959  |
[178 /300 ]    | -1.0247  | -2.6562  |  0.9705  |     1.0706      |    0.4693    |   0.5371   | 0.5009  |
[179 /300 ]    | -0.9769  | -2.6667  |  0.9707  |     1.0217      |    0.4425    |   0.5650   | 0.4963  |
[180 /300 ]    | -0.9782  | -2.5072  |  0.9704  |     1.0219      |    0.4387    |   0.5707   | 0.4961  |
[181 /300 ]    | -1.0063  | -2.5594  |  0.9717  |     1.0434      |    0.4719    |   0.5411   | 0.5041  |
[182 /300 ]    | -0.9610  | -2.5431  |  0.9708  |     1.0031      |    0.4550    |   0.5504   | 0.4982  |
