Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3000, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 62 /300 ]    | -0.9979  | -0.3585  |  0.9062  |     1.0305      |    0.3668    |   0.5456   | 0.4387  |
[ 63 /300 ]    | -1.0124  | -0.3445  |  0.9086  |     1.0474      |    0.3478    |   0.5892   | 0.4374  |
[ 64 /300 ]    | -1.0180  | -0.3596  |  0.9104  |     1.0510      |    0.3419    |   0.6332   | 0.4441  |
[ 65 /300 ]    | -1.0003  | -0.3610  |  0.9130  |     1.0337      |    0.3776    |   0.6305   | 0.4723  |
[ 66 /300 ]    | -1.0118  | -0.3079  |  0.9141  |     1.0464      |    0.3730    |   0.5758   | 0.4528  |
[ 67 /300 ]    | -1.0168  | -0.3353  |  0.9148  |     1.0529      |    0.3604    |   0.6159   | 0.4547  |
[ 68 /300 ]    | -1.0062  | -0.3337  |  0.9171  |     1.0390      |    0.3709    |   0.6186   | 0.4637  |
[ 69 /300 ]    | -0.9966  | -0.3050  |  0.9195  |     1.0302      |    0.3662    |   0.6208   | 0.4607  |
[ 70 /300 ]    | -1.0150  | -0.3189  |  0.9212  |     1.0467      |    0.3572    |   0.5626   | 0.4370  |
[ 71 /300 ]    | -1.0051  | -0.3035  |  0.9229  |     1.0416      |    0.3686    |   0.6137   | 0.4606  |
[ 72 /300 ]    | -0.9986  | -0.3112  |  0.9228  |     1.0325      |    0.4082    |   0.5553   | 0.4705  |
[ 73 /300 ]    | -0.9855  | -0.3320  |  0.9242  |     1.0191      |    0.3786    |   0.6692   | 0.4836  |
[ 74 /300 ]    | -0.9945  | -0.3282  |  0.9245  |     1.0270      |    0.3562    |   0.6367   | 0.4568  |
[ 75 /300 ]    | -0.9897  | -0.2950  |  0.9270  |     1.0250      |    0.4095    |   0.5945   | 0.4850  |
[ 76 /300 ]    | -0.9602  | -0.3302  |  0.9277  |     0.9949      |    0.3921    |   0.6268   | 0.4825  |
[ 77 /300 ]    | -0.9886  | -0.3305  |  0.9312  |     1.0226      |    0.4150    |   0.6330   | 0.5013  |
[ 78 /300 ]    | -0.9723  | -0.2782  |  0.9307  |     1.0077      |    0.3880    |   0.6541   | 0.4871  |
[ 79 /300 ]    | -0.9609  | -0.2971  |  0.9310  |     0.9973      |    0.4110    |   0.5860   | 0.4832  |
[ 80 /300 ]    | -0.9429  | -0.3032  |  0.9331  |     0.9790      |    0.4296    |   0.5859   | 0.4957  |
[ 81 /300 ]    | -0.9607  | -0.3435  |  0.9334  |     0.9941      |    0.4369    |   0.6156   | 0.5111  |
[ 82 /300 ]    | -0.9443  | -0.3328  |  0.9347  |     0.9791      |    0.3993    |   0.6571   | 0.4967  |
[ 83 /300 ]    | -0.9725  | -0.3134  |  0.9356  |     1.0089      |    0.4033    |   0.6462   | 0.4966  |
[ 84 /300 ]    | -0.9473  | -0.2893  |  0.9367  |     0.9849      |    0.4413    |   0.5803   | 0.5013  |
[ 85 /300 ]    | -0.9537  | -0.2805  |  0.9385  |     0.9910      |    0.4467    |   0.6138   | 0.5171  |
[ 86 /300 ]    | -0.9390  | -0.2899  |  0.9393  |     0.9754      |    0.4204    |   0.6512   | 0.5110  |
[ 87 /300 ]    | -0.9617  | -0.3066  |  0.9397  |     1.0005      |    0.4342    |   0.6443   | 0.5188  |
[ 88 /300 ]    | -0.9542  | -0.2853  |  0.9395  |     0.9935      |    0.4312    |   0.6372   | 0.5143  |
[ 89 /300 ]    | -0.9601  | -0.2947  |  0.9395  |     0.9999      |    0.4454    |   0.6441   | 0.5266  |
[ 90 /300 ]    | -0.9566  | -0.2834  |  0.9407  |     0.9971      |    0.4546    |   0.6017   | 0.5179  |
[ 91 /300 ]    | -0.9694  | -0.2865  |  0.9408  |     1.0104      |    0.4308    |   0.6395   | 0.5148  |
[ 92 /300 ]    | -0.9712  | -0.3110  |  0.9429  |     1.0106      |    0.4429    |   0.6378   | 0.5228  |
[ 93 /300 ]    | -0.9535  | -0.3051  |  0.9446  |     0.9974      |    0.4384    |   0.6581   | 0.5263  |
[ 94 /300 ]    | -0.9632  | -0.2747  |  0.9441  |     1.0045      |    0.4369    |   0.6622   | 0.5265  |
[ 95 /300 ]    | -0.9524  | -0.2749  |  0.9449  |     0.9941      |    0.4636    |   0.6315   | 0.5347  |
[ 96 /300 ]    | -0.9439  | -0.2785  |  0.9460  |     0.9871      |    0.4471    |   0.6350   | 0.5247  |
[ 97 /300 ]    | -0.9603  | -0.2989  |  0.9473  |     1.0026      |    0.4292    |   0.6524   | 0.5178  |
[ 98 /300 ]    | -0.9536  | -0.2985  |  0.9489  |     0.9983      |    0.4372    |   0.6589   | 0.5256  |
[ 99 /300 ]    | -0.9821  | -0.2696  |  0.9487  |     1.0258      |    0.4608    |   0.6323   | 0.5331  |
[100 /300 ]    | -0.9968  | -0.2913  |  0.9499  |     1.0418      |    0.4541    |   0.6530   | 0.5357  |
[101 /300 ]    | -0.9659  | -0.2825  |  0.9499  |     1.0111      |    0.4599    |   0.6561   | 0.5407  |
[102 /300 ]    | -0.9577  | -0.2845  |  0.9502  |     1.0015      |    0.4569    |   0.6508   | 0.5369  |
[103 /300 ]    | -0.9630  | -0.3053  |  0.9503  |     1.0091      |    0.4709    |   0.6300   | 0.5390  |
[104 /300 ]    | -0.9659  | -0.3325  |  0.9526  |     1.0109      |    0.4563    |   0.6533   | 0.5373  |
[105 /300 ]    | -0.9488  | -0.2958  |  0.9528  |     0.9912      |    0.4817    |   0.6279   | 0.5452  |
[106 /300 ]    | -0.9615  | -0.3141  |  0.9532  |     1.0041      |    0.4819    |   0.6288   | 0.5456  |
[107 /300 ]    | -0.9682  | -0.3019  |  0.9534  |     1.0113      |    0.4673    |   0.6251   | 0.5348  |
[108 /300 ]    | -0.9704  | -0.3098  |  0.9544  |     1.0164      |    0.4709    |   0.6552   | 0.5480  |
[109 /300 ]    | -0.9462  | -0.2811  |  0.9553  |     0.9891      |    0.4768    |   0.6259   | 0.5412  |
[110 /300 ]    | -0.9551  | -0.3450  |  0.9547  |     0.9978      |    0.4710    |   0.6746   | 0.5547  |
[111 /300 ]    | -0.9454  | -0.3533  |  0.9555  |     0.9893      |    0.4716    |   0.6549   | 0.5484  |
[112 /300 ]    | -0.9629  | -0.3835  |  0.9571  |     1.0049      |    0.4661    |   0.6711   | 0.5501  |
[113 /300 ]    | -0.9549  | -0.3456  |  0.9568  |     0.9960      |    0.5065    |   0.6267   | 0.5602  |
[114 /300 ]    | -0.9585  | -0.3386  |  0.9566  |     1.0018      |    0.4601    |   0.6746   | 0.5471  |
[115 /300 ]    | -0.9615  | -0.3824  |  0.9567  |     1.0050      |    0.4838    |   0.6476   | 0.5538  |
[116 /300 ]    | -0.9616  | -0.3208  |  0.9584  |     1.0070      |    0.4946    |   0.6262   | 0.5527  |
[117 /300 ]    | -0.9577  | -0.3470  |  0.9592  |     0.9996      |    0.4950    |   0.6478   | 0.5612  |
[118 /300 ]    | -0.9672  | -0.3735  |  0.9586  |     1.0114      |    0.4915    |   0.6470   | 0.5586  |
[119 /300 ]    | -0.9527  | -0.3611  |  0.9593  |     0.9943      |    0.4968    |   0.6491   | 0.5628  |
[120 /300 ]    | -0.9554  | -0.3626  |  0.9601  |     0.9995      |    0.5134    |   0.6274   | 0.5647  |
[121 /300 ]    | -0.9256  | -0.3974  |  0.9599  |     0.9685      |    0.4935    |   0.6542   | 0.5626  |
[122 /300 ]    | -0.9409  | -0.3759  |  0.9606  |     0.9828      |    0.5076    |   0.6307   | 0.5625  |
[123 /300 ]    | -0.9435  | -0.3579  |  0.9610  |     0.9881      |    0.5134    |   0.6276   | 0.5648  |
[124 /300 ]    | -0.9687  | -0.3978  |  0.9620  |     1.0151      |    0.5144    |   0.6517   | 0.5749  |
[125 /300 ]    | -0.9475  | -0.3862  |  0.9622  |     0.9911      |    0.5134    |   0.6469   | 0.5724  |
[126 /300 ]    | -0.9495  | -0.3961  |  0.9624  |     0.9923      |    0.4977    |   0.6706   | 0.5713  |
[127 /300 ]    | -0.9596  | -0.3713  |  0.9624  |     1.0018      |    0.5212    |   0.6587   | 0.5819  |
[128 /300 ]    | -0.9673  | -0.4113  |  0.9626  |     1.0123      |    0.5024    |   0.6593   | 0.5702  |
[129 /300 ]    | -0.9711  | -0.4075  |  0.9627  |     1.0174      |    0.5176    |   0.6553   | 0.5784  |
[130 /300 ]    | -0.9517  | -0.4457  |  0.9628  |     0.9938      |    0.5159    |   0.6692   | 0.5826  |
[131 /300 ]    | -0.9468  | -0.4093  |  0.9640  |     0.9910      |    0.5008    |   0.6936   | 0.5817  |
[132 /300 ]    | -0.9391  | -0.4072  |  0.9639  |     0.9796      |    0.5077    |   0.6573   | 0.5729  |
[133 /300 ]    | -0.9225  | -0.4349  |  0.9649  |     0.9635      |    0.5286    |   0.6571   | 0.5859  |
[134 /300 ]    | -0.9512  | -0.4643  |  0.9646  |     0.9947      |    0.5216    |   0.6775   | 0.5894  |
[135 /300 ]    | -0.9705  | -0.4068  |  0.9653  |     1.0148      |    0.5123    |   0.6764   | 0.5830  |
[136 /300 ]    | -0.9492  | -0.4583  |  0.9649  |     0.9953      |    0.5313    |   0.6745   | 0.5944  |
[137 /300 ]    | -0.9544  | -0.4366  |  0.9648  |     0.9975      |    0.5350    |   0.6367   | 0.5814  |
[138 /300 ]    | -0.9613  | -0.4102  |  0.9653  |     1.0052      |    0.5325    |   0.6630   | 0.5906  |
[139 /300 ]    | -0.9466  | -0.4614  |  0.9661  |     0.9896      |    0.5281    |   0.6564   | 0.5853  |
[140 /300 ]    | -0.9514  | -0.4653  |  0.9666  |     0.9937      |    0.5207    |   0.6793   | 0.5895  |
[141 /300 ]    | -0.9228  | -0.4523  |  0.9669  |     0.9650      |    0.5296    |   0.6773   | 0.5944  |
[142 /300 ]    | -0.9400  | -0.5261  |  0.9669  |     0.9809      |    0.5132    |   0.6911   | 0.5890  |
[143 /300 ]    | -0.9507  | -0.4726  |  0.9668  |     0.9957      |    0.5321    |   0.6562   | 0.5877  |
[144 /300 ]    | -0.9394  | -0.4893  |  0.9673  |     0.9847      |    0.5176    |   0.6950   | 0.5934  |
[145 /300 ]    | -0.9362  | -0.4409  |  0.9671  |     0.9794      |    0.5465    |   0.6625   | 0.5989  |
[146 /300 ]    | -0.9447  | -0.4600  |  0.9680  |     0.9872      |    0.5347    |   0.6805   | 0.5989  |
[147 /300 ]    | -0.9639  | -0.4308  |  0.9681  |     1.0084      |    0.5398    |   0.6793   | 0.6016  |
[148 /300 ]    | -0.9420  | -0.5099  |  0.9685  |     0.9874      |    0.5355    |   0.6811   | 0.5996  |
[149 /300 ]    | -0.9463  | -0.4832  |  0.9683  |     0.9886      |    0.5438    |   0.6600   | 0.5963  |
[150 /300 ]    | -0.9131  | -0.4660  |  0.9681  |     0.9523      |    0.5226    |   0.6979   | 0.5977  |
[151 /300 ]    | -0.9307  | -0.4545  |  0.9690  |     0.9714      |    0.5248    |   0.7011   | 0.6003  |
[152 /300 ]    | -0.9334  | -0.4471  |  0.9695  |     0.9737      |    0.5397    |   0.6786   | 0.6012  |
[153 /300 ]    | -0.9231  | -0.5009  |  0.9690  |     0.9663      |    0.5421    |   0.6815   | 0.6039  |
[154 /300 ]    | -0.9380  | -0.5004  |  0.9700  |     0.9801      |    0.5525    |   0.6641   | 0.6032  |
[155 /300 ]    | -0.9329  | -0.4870  |  0.9698  |     0.9764      |    0.5420    |   0.6846   | 0.6050  |
[156 /300 ]    | -0.9320  | -0.4919  |  0.9704  |     0.9732      |    0.5477    |   0.6774   | 0.6057  |
[157 /300 ]    | -0.9274  | -0.4710  |  0.9705  |     0.9681      |    0.5297    |   0.7005   | 0.6032  |
[158 /300 ]    | -0.9074  | -0.5410  |  0.9700  |     0.9490      |    0.5492    |   0.6787   | 0.6072  |
[159 /300 ]    | -0.9282  | -0.5295  |  0.9706  |     0.9719      |    0.5629    |   0.6626   | 0.6087  |
[160 /300 ]    | -0.9176  | -0.4679  |  0.9703  |     0.9608      |    0.5586    |   0.6851   | 0.6154  |
[161 /300 ]    | -0.9260  | -0.4653  |  0.9702  |     0.9684      |    0.5470    |   0.6877   | 0.6093  |
[162 /300 ]    | -0.9222  | -0.5187  |  0.9712  |     0.9637      |    0.5561    |   0.6816   | 0.6125  |
[163 /300 ]    | -0.9173  | -0.4929  |  0.9709  |     0.9584      |    0.5467    |   0.6828   | 0.6072  |
[164 /300 ]    | -0.9246  | -0.5192  |  0.9717  |     0.9651      |    0.5854    |   0.6436   | 0.6132  |
[165 /300 ]    | -0.9049  | -0.5360  |  0.9719  |     0.9467      |    0.5344    |   0.7074   | 0.6088  |
[166 /300 ]    | -0.9190  | -0.4996  |  0.9722  |     0.9606      |    0.5584    |   0.6840   | 0.6149  |
[167 /300 ]    | -0.9295  | -0.5257  |  0.9718  |     0.9695      |    0.5515    |   0.6794   | 0.6088  |
[168 /300 ]    | -0.9218  | -0.5412  |  0.9722  |     0.9629      |    0.5613    |   0.6833   | 0.6163  |
[169 /300 ]    | -0.8992  | -0.5052  |  0.9723  |     0.9402      |    0.5542    |   0.6817   | 0.6114  |
[170 /300 ]    | -0.9097  | -0.4963  |  0.9729  |     0.9526      |    0.5726    |   0.6653   | 0.6154  |
[171 /300 ]    | -0.9138  | -0.5302  |  0.9729  |     0.9569      |    0.5844    |   0.6641   | 0.6217  |
