Namespace(att_size=85, batch_size=512, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, fusion_iter=3, gzsl=True, hfSize=512, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=None, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=200, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_weight=1, res_size=2048, save_every=100, standardization=False, start_epoch=0, syn_num=3200, triple_batch_size=128, val_every=1, validation=False, workers=2)
Random Seed:  8932
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_FR(
  (fc1): Linear(in_features=512, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
MLP_Dropout_Fusion(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (drop): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  F_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 83 /200 ]    | -0.9435  | -0.8352  |  0.0217  |  0.9421  |     0.9829      |    0.5219    |   0.6404   | 0.5751  |
[ 84 /200 ]    | -0.9602  | -0.8614  |  0.0036  |  0.9403  |     1.0000      |    0.5097    |   0.6734   | 0.5802  |
[ 85 /200 ]    | -0.9485  | -0.8911  |  0.0041  |  0.9428  |     0.9899      |    0.5127    |   0.6679   | 0.5801  |
[ 86 /200 ]    | -0.9846  | -0.9001  |  0.0102  |  0.9404  |     1.0251      |    0.5274    |   0.6465   | 0.5809  |
[ 87 /200 ]    | -0.9868  | -0.8814  |  0.0084  |  0.9451  |     1.0276      |    0.5212    |   0.6693   | 0.5860  |
[ 88 /200 ]    | -0.9707  | -0.8141  |  0.0010  |  0.9450  |     1.0123      |    0.5153    |   0.6712   | 0.5830  |
[ 89 /200 ]    | -0.9585  | -0.8982  |  0.0012  |  0.9455  |     0.9968      |    0.5077    |   0.6919   | 0.5857  |
[ 90 /200 ]    | -0.9615  | -0.9483  |  0.0131  |  0.9446  |     1.0028      |    0.5178    |   0.6807   | 0.5882  |
[ 91 /200 ]    | -0.9744  | -0.8879  |  0.0010  |  0.9440  |     1.0195      |    0.5226    |   0.6718   | 0.5879  |
[ 92 /200 ]    | -0.9437  | -0.8327  |  0.0008  |  0.9431  |     0.9844      |    0.5215    |   0.6696   | 0.5863  |
[ 93 /200 ]    | -0.9691  | -0.8805  |  0.0004  |  0.9465  |     1.0104      |    0.5422    |   0.6455   | 0.5893  |
[ 94 /200 ]    | -0.9700  | -0.9224  |  0.0276  |  0.9449  |     1.0092      |    0.5493    |   0.6432   | 0.5926  |
[ 95 /200 ]    | -0.9557  | -0.9051  |  0.0080  |  0.9502  |     0.9945      |    0.5426    |   0.6463   | 0.5899  |
[ 96 /200 ]    | -0.9806  | -0.9384  |  0.0245  |  0.9490  |     1.0258      |    0.5329    |   0.6729   | 0.5948  |
[ 97 /200 ]    | -0.9470  | -0.9023  |  0.0001  |  0.9488  |     0.9870      |    0.5569    |   0.6486   | 0.5993  |
[ 98 /200 ]    | -0.9433  | -0.9459  |  0.0007  |  0.9487  |     0.9838      |    0.5316    |   0.6702   | 0.5929  |
[ 99 /200 ]    | -0.9635  | -0.9036  |  0.0195  |  0.9528  |     1.0028      |    0.5488    |   0.6481   | 0.5943  |
[100 /200 ]    | -0.9765  | -0.9421  |  0.0019  |  0.9481  |     1.0161      |    0.5289    |   0.6735   | 0.5925  |
