Namespace(attSize=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=2200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[105 /300 ]    | -0.9897  | -0.9211  |  0.9543  |     1.0348      |    0.4906    |   0.6558   | 0.5613  |
[106 /300 ]    | -0.9773  | -0.8786  |  0.9547  |     1.0246      |    0.4541    |   0.7069   | 0.5530  |
[107 /300 ]    | -1.0011  | -0.8750  |  0.9557  |     1.0495      |    0.5151    |   0.5951   | 0.5522  |
[108 /300 ]    | -0.9953  | -0.9215  |  0.9542  |     1.0423      |    0.5309    |   0.6050   | 0.5655  |
[109 /300 ]    | -0.9806  | -0.9428  |  0.9553  |     1.0271      |    0.5231    |   0.6066   | 0.5617  |
[110 /300 ]    | -0.9878  | -0.9666  |  0.9566  |     1.0324      |    0.5079    |   0.6589   | 0.5736  |
[111 /300 ]    | -0.9729  | -0.9384  |  0.9563  |     1.0182      |    0.5061    |   0.6644   | 0.5745  |
[112 /300 ]    | -0.9856  | -0.9528  |  0.9573  |     1.0339      |    0.4961    |   0.6643   | 0.5680  |
[113 /300 ]    | -0.9857  | -0.9694  |  0.9569  |     1.0312      |    0.5126    |   0.6566   | 0.5757  |
[114 /300 ]    | -0.9755  | -0.9971  |  0.9586  |     1.0203      |    0.4930    |   0.6577   | 0.5635  |
[115 /300 ]    | -0.9719  | -0.9966  |  0.9592  |     1.0179      |    0.5163    |   0.6557   | 0.5777  |
[116 /300 ]    | -0.9809  | -1.0074  |  0.9596  |     1.0286      |    0.5016    |   0.6605   | 0.5702  |
[117 /300 ]    | -0.9762  | -0.9919  |  0.9594  |     1.0206      |    0.4865    |   0.7003   | 0.5741  |
[118 /300 ]    | -0.9849  | -0.9758  |  0.9602  |     1.0320      |    0.5200    |   0.6711   | 0.5859  |
[119 /300 ]    | -0.9914  | -1.0411  |  0.9591  |     1.0397      |    0.5189    |   0.6642   | 0.5826  |
[120 /300 ]    | -0.9636  | -1.0118  |  0.9611  |     1.0099      |    0.5381    |   0.6585   | 0.5922  |
[121 /300 ]    | -0.9771  | -1.0438  |  0.9611  |     1.0248      |    0.5210    |   0.6661   | 0.5847  |
[122 /300 ]    | -0.9590  | -1.0188  |  0.9620  |     1.0041      |    0.5323    |   0.6575   | 0.5883  |
[123 /300 ]    | -0.9753  | -1.0700  |  0.9619  |     1.0221      |    0.5404    |   0.6614   | 0.5948  |
[124 /300 ]    | -0.9501  | -1.0461  |  0.9624  |     0.9946      |    0.5202    |   0.6600   | 0.5818  |
[125 /300 ]    | -0.9559  | -1.1007  |  0.9624  |     0.9987      |    0.5289    |   0.6599   | 0.5872  |
[126 /300 ]    | -0.9685  | -1.0820  |  0.9625  |     1.0121      |    0.5272    |   0.6696   | 0.5899  |
[127 /300 ]    | -0.9673  | -1.0579  |  0.9629  |     1.0127      |    0.5092    |   0.7031   | 0.5906  |
[128 /300 ]    | -0.9941  | -1.1055  |  0.9636  |     1.0399      |    0.5198    |   0.6946   | 0.5946  |
[129 /300 ]    | -0.9579  | -1.1038  |  0.9636  |     1.0024      |    0.5027    |   0.7062   | 0.5873  |
[130 /300 ]    | -0.9671  | -1.1004  |  0.9648  |     1.0149      |    0.5385    |   0.6636   | 0.5945  |
[131 /300 ]    | -0.9759  | -1.1234  |  0.9651  |     1.0192      |    0.5313    |   0.6728   | 0.5938  |
[132 /300 ]    | -0.9577  | -1.1158  |  0.9638  |     0.9997      |    0.5201    |   0.6984   | 0.5962  |
[133 /300 ]    | -0.9671  | -1.1079  |  0.9643  |     1.0088      |    0.5420    |   0.6646   | 0.5970  |
[134 /300 ]    | -0.9585  | -1.1054  |  0.9656  |     1.0022      |    0.5043    |   0.7029   | 0.5873  |
[135 /300 ]    | -0.9695  | -1.1012  |  0.9650  |     1.0131      |    0.5183    |   0.7026   | 0.5966  |
[136 /300 ]    | -0.9594  | -1.1895  |  0.9667  |     1.0058      |    0.5525    |   0.6684   | 0.6050  |
[137 /300 ]    | -0.9481  | -1.1611  |  0.9663  |     0.9934      |    0.5068    |   0.7043   | 0.5894  |
[138 /300 ]    | -0.9561  | -1.1420  |  0.9660  |     0.9977      |    0.5429    |   0.6696   | 0.5996  |
[139 /300 ]    | -0.9415  | -1.1585  |  0.9675  |     0.9863      |    0.5225    |   0.7038   | 0.5997  |
[140 /300 ]    | -0.9446  | -1.1570  |  0.9667  |     0.9873      |    0.5302    |   0.6970   | 0.6023  |
[141 /300 ]    | -0.9635  | -1.1851  |  0.9676  |     1.0084      |    0.5137    |   0.7037   | 0.5939  |
[142 /300 ]    | -0.9367  | -1.2011  |  0.9671  |     0.9812      |    0.5211    |   0.6954   | 0.5958  |
[143 /300 ]    | -0.9205  | -1.2291  |  0.9677  |     0.9633      |    0.5198    |   0.6994   | 0.5964  |
[144 /300 ]    | -0.9651  | -1.1471  |  0.9679  |     1.0077      |    0.5231    |   0.7076   | 0.6015  |
[145 /300 ]    | -0.9313  | -1.1815  |  0.9691  |     0.9731      |    0.4935    |   0.7292   | 0.5887  |
[146 /300 ]    | -0.9737  | -1.2437  |  0.9691  |     1.0174      |    0.5321    |   0.7093   | 0.6081  |
[147 /300 ]    | -0.9379  | -1.2301  |  0.9679  |     0.9839      |    0.5117    |   0.7287   | 0.6012  |
[148 /300 ]    | -0.9361  | -1.2118  |  0.9696  |     0.9769      |    0.5262    |   0.7024   | 0.6016  |
[149 /300 ]    | -0.9219  | -1.2427  |  0.9686  |     0.9632      |    0.5557    |   0.6619   | 0.6041  |
[150 /300 ]    | -0.9239  | -1.2456  |  0.9702  |     0.9651      |    0.5582    |   0.6624   | 0.6058  |
[151 /300 ]    | -0.9373  | -1.2038  |  0.9708  |     0.9801      |    0.5345    |   0.7031   | 0.6073  |
[152 /300 ]    | -0.9480  | -1.2885  |  0.9698  |     0.9912      |    0.5273    |   0.6992   | 0.6012  |
[153 /300 ]    | -0.9245  | -1.2053  |  0.9697  |     0.9694      |    0.5378    |   0.7037   | 0.6097  |
[154 /300 ]    | -0.9542  | -1.2450  |  0.9696  |     0.9931      |    0.5332    |   0.7014   | 0.6059  |
[155 /300 ]    | -0.9168  | -1.2433  |  0.9714  |     0.9589      |    0.5494    |   0.7021   | 0.6164  |
[156 /300 ]    | -0.8978  | -1.2203  |  0.9710  |     0.9405      |    0.5267    |   0.7006   | 0.6013  |
[157 /300 ]    | -0.9167  | -1.2744  |  0.9715  |     0.9593      |    0.5371    |   0.7263   | 0.6175  |
[158 /300 ]    | -0.9474  | -1.2690  |  0.9706  |     0.9890      |    0.5346    |   0.7036   | 0.6076  |
[159 /300 ]    | -0.9318  | -1.2903  |  0.9717  |     0.9711      |    0.5328    |   0.7034   | 0.6064  |
[160 /300 ]    | -0.9337  | -1.2900  |  0.9724  |     0.9757      |    0.5306    |   0.7079   | 0.6066  |
[161 /300 ]    | -0.8915  | -1.3046  |  0.9723  |     0.9320      |    0.5244    |   0.7284   | 0.6098  |
[162 /300 ]    | -0.9248  | -1.2895  |  0.9723  |     0.9677      |    0.5350    |   0.7074   | 0.6093  |
[163 /300 ]    | -0.9223  | -1.3070  |  0.9726  |     0.9632      |    0.5347    |   0.7046   | 0.6080  |
[164 /300 ]    | -0.9237  | -1.3073  |  0.9727  |     0.9638      |    0.5414    |   0.7042   | 0.6122  |
[165 /300 ]    | -0.9004  | -1.2969  |  0.9724  |     0.9395      |    0.5456    |   0.7040   | 0.6147  |
[166 /300 ]    | -0.9182  | -1.3246  |  0.9735  |     0.9559      |    0.5373    |   0.7077   | 0.6108  |
[167 /300 ]    | -0.9097  | -1.3022  |  0.9738  |     0.9495      |    0.5341    |   0.7368   | 0.6193  |
[168 /300 ]    | -0.9126  | -1.3587  |  0.9740  |     0.9550      |    0.5367    |   0.7020   | 0.6083  |
[169 /300 ]    | -0.8928  | -1.3307  |  0.9737  |     0.9329      |    0.5187    |   0.7310   | 0.6068  |
[170 /300 ]    | -0.8903  | -1.3181  |  0.9747  |     0.9282      |    0.5287    |   0.7299   | 0.6132  |
[171 /300 ]    | -0.9246  | -1.3603  |  0.9745  |     0.9671      |    0.5176    |   0.7351   | 0.6075  |
[172 /300 ]    | -0.9113  | -1.3272  |  0.9741  |     0.9523      |    0.5506    |   0.7025   | 0.6173  |
[173 /300 ]    | -0.9141  | -1.3736  |  0.9744  |     0.9525      |    0.5362    |   0.7041   | 0.6088  |
[174 /300 ]    | -0.9092  | -1.3509  |  0.9758  |     0.9499      |    0.5345    |   0.7043   | 0.6077  |
[175 /300 ]    | -0.9030  | -1.3576  |  0.9759  |     0.9436      |    0.5382    |   0.7017   | 0.6092  |
[176 /300 ]    | -0.8856  | -1.3545  |  0.9756  |     0.9246      |    0.5374    |   0.7063   | 0.6104  |
[177 /300 ]    | -0.8987  | -1.4122  |  0.9762  |     0.9382      |    0.5241    |   0.7296   | 0.6100  |
[178 /300 ]    | -0.9235  | -1.4074  |  0.9759  |     0.9674      |    0.5414    |   0.7041   | 0.6121  |
[179 /300 ]    | -0.8779  | -1.4015  |  0.9759  |     0.9149      |    0.5284    |   0.7122   | 0.6067  |
[180 /300 ]    | -0.8808  | -1.3792  |  0.9760  |     0.9195      |    0.5310    |   0.7065   | 0.6063  |
[181 /300 ]    | -0.8895  | -1.3909  |  0.9760  |     0.9275      |    0.5332    |   0.7060   | 0.6076  |
[182 /300 ]    | -0.8724  | -1.3938  |  0.9766  |     0.9082      |    0.5218    |   0.7358   | 0.6106  |
