Namespace(attSize=102, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 73 /300 ]    | -0.8788  | -1.4004  |  0.9507  |     0.9272      |    0.4451    |   0.3105   | 0.3658  |
[ 74 /300 ]    | -0.9019  | -1.3081  |  0.9510  |     0.9468      |    0.4500    |   0.3112   | 0.3680  |
[ 75 /300 ]    | -0.9405  | -1.3385  |  0.9520  |     0.9784      |    0.4424    |   0.3093   | 0.3641  |
[ 76 /300 ]    | -0.9155  | -1.3890  |  0.9502  |     0.9625      |    0.4375    |   0.3047   | 0.3592  |
[ 77 /300 ]    | -0.9276  | -1.4435  |  0.9514  |     0.9684      |    0.4444    |   0.3054   | 0.3620  |
[ 78 /300 ]    | -0.9283  | -1.4160  |  0.9520  |     0.9747      |    0.4611    |   0.3070   | 0.3686  |
[ 79 /300 ]    | -0.9193  | -1.2425  |  0.9519  |     0.9586      |    0.4625    |   0.3012   | 0.3648  |
[ 80 /300 ]    | -0.9206  | -1.4154  |  0.9527  |     0.9759      |    0.4681    |   0.3120   | 0.3744  |
[ 81 /300 ]    | -0.9378  | -1.3139  |  0.9526  |     0.9765      |    0.4611    |   0.3066   | 0.3683  |
[ 82 /300 ]    | -0.9460  | -1.3953  |  0.9516  |     0.9725      |    0.4535    |   0.3147   | 0.3716  |
[ 83 /300 ]    | -0.7924  | -1.9331  |  0.9467  |     0.8203      |    0.3889    |   0.3547   | 0.3710  |
[ 84 /300 ]    | -0.6082  | -1.6110  |  0.9544  |     0.6224      |    0.4299    |   0.3275   | 0.3718  |
[ 85 /300 ]    | -0.6422  | -0.7503  |  0.9565  |     0.6599      |    0.3889    |   0.3624   | 0.3752  |
[ 86 /300 ]    | -0.6029  | -0.5138  |  0.9560  |     0.6187      |    0.4104    |   0.3434   | 0.3739  |
[ 87 /300 ]    | -0.5595  | -0.4696  |  0.9570  |     0.5760      |    0.4201    |   0.3391   | 0.3753  |
[ 88 /300 ]    | -0.5332  | -0.7766  |  0.9560  |     0.5509      |    0.4375    |   0.3345   | 0.3791  |
[ 89 /300 ]    | -0.5101  | -0.9586  |  0.9570  |     0.5252      |    0.3868    |   0.3523   | 0.3688  |
[ 90 /300 ]    | -0.5249  | -1.1374  |  0.9574  |     0.5441      |    0.3819    |   0.3554   | 0.3682  |
[ 91 /300 ]    | -0.4865  | -1.3540  |  0.9569  |     0.5023      |    0.4083    |   0.3391   | 0.3705  |
[ 92 /300 ]    | -0.5059  | -1.4598  |  0.9585  |     0.5223      |    0.4014    |   0.3508   | 0.3744  |
[ 93 /300 ]    | -0.5297  | -1.6055  |  0.9592  |     0.5467      |    0.4062    |   0.3419   | 0.3713  |
[ 94 /300 ]    | -0.5650  | -1.5472  |  0.9578  |     0.5834      |    0.4215    |   0.3364   | 0.3742  |
[ 95 /300 ]    | -0.5774  | -1.5385  |  0.9578  |     0.5965      |    0.4333    |   0.3267   | 0.3726  |
[ 96 /300 ]    | -0.5895  | -1.4969  |  0.9580  |     0.6095      |    0.4160    |   0.3252   | 0.3650  |
[ 97 /300 ]    | -0.6193  | -1.5543  |  0.9593  |     0.6391      |    0.4410    |   0.3248   | 0.3741  |
[ 98 /300 ]    | -0.6354  | -1.6418  |  0.9586  |     0.6561      |    0.4306    |   0.3302   | 0.3738  |
[ 99 /300 ]    | -0.6366  | -1.6599  |  0.9587  |     0.6575      |    0.4312    |   0.3240   | 0.3700  |
[100 /300 ]    | -0.6546  | -1.8088  |  0.9586  |     0.6756      |    0.4333    |   0.3225   | 0.3698  |
[101 /300 ]    | -0.6360  | -1.7702  |  0.9589  |     0.6603      |    0.4417    |   0.3182   | 0.3699  |
[102 /300 ]    | -0.6316  | -1.8517  |  0.9592  |     0.6528      |    0.4368    |   0.3174   | 0.3677  |
[103 /300 ]    | -0.6643  | -1.7851  |  0.9600  |     0.6909      |    0.4417    |   0.3167   | 0.3689  |
[104 /300 ]    | -0.6728  | -1.9472  |  0.9587  |     0.6979      |    0.4562    |   0.3112   | 0.3700  |
[105 /300 ]    | -0.7103  | -1.7822  |  0.9589  |     0.7380      |    0.4465    |   0.3221   | 0.3742  |
[106 /300 ]    | -0.7043  | -1.7815  |  0.9588  |     0.7351      |    0.4278    |   0.3225   | 0.3677  |
[107 /300 ]    | -0.7323  | -1.6998  |  0.9588  |     0.7643      |    0.4368    |   0.3151   | 0.3661  |
[108 /300 ]    | -0.7093  | -1.8373  |  0.9573  |     0.7388      |    0.4368    |   0.3163   | 0.3669  |
[109 /300 ]    | -0.7338  | -1.7366  |  0.9573  |     0.7682      |    0.4417    |   0.3089   | 0.3636  |
[110 /300 ]    | -0.7196  | -1.7818  |  0.9583  |     0.7532      |    0.4396    |   0.3085   | 0.3626  |
[111 /300 ]    | -0.7451  | -1.7629  |  0.9569  |     0.7848      |    0.4306    |   0.3136   | 0.3629  |
[112 /300 ]    | -0.7400  | -1.8554  |  0.9588  |     0.7771      |    0.4326    |   0.3159   | 0.3652  |
[113 /300 ]    | -0.7600  | -1.8303  |  0.9582  |     0.8003      |    0.4285    |   0.3151   | 0.3632  |
[114 /300 ]    | -0.7465  | -1.8011  |  0.9585  |     0.7891      |    0.4187    |   0.3233   | 0.3649  |
[115 /300 ]    | -0.7866  | -1.8143  |  0.9589  |     0.8276      |    0.4382    |   0.3178   | 0.3684  |
[116 /300 ]    | -0.7853  | -1.6706  |  0.9587  |     0.8341      |    0.4396    |   0.3155   | 0.3673  |
[117 /300 ]    | -0.7803  | -1.7457  |  0.9579  |     0.8201      |    0.4410    |   0.3128   | 0.3660  |
[118 /300 ]    | -0.7782  | -1.7161  |  0.9581  |     0.8204      |    0.4424    |   0.3132   | 0.3667  |
[119 /300 ]    | -0.7848  | -1.5981  |  0.9580  |     0.8263      |    0.4410    |   0.3213   | 0.3718  |
[120 /300 ]    | -0.7843  | -1.5717  |  0.9589  |     0.8265      |    0.4264    |   0.3171   | 0.3637  |
[121 /300 ]    | -0.7865  | -1.5846  |  0.9573  |     0.8259      |    0.4361    |   0.3109   | 0.3630  |
[122 /300 ]    | -0.8024  | -1.6074  |  0.9585  |     0.8401      |    0.4306    |   0.3171   | 0.3652  |
[123 /300 ]    | -0.7852  | -1.5244  |  0.9588  |     0.8266      |    0.4222    |   0.3213   | 0.3649  |
[124 /300 ]    | -0.7885  | -1.4908  |  0.9590  |     0.8294      |    0.4201    |   0.3225   | 0.3649  |
[125 /300 ]    | -0.7821  | -1.4931  |  0.9593  |     0.8192      |    0.4243    |   0.3147   | 0.3614  |
[126 /300 ]    | -0.8030  | -1.4594  |  0.9596  |     0.8448      |    0.4257    |   0.3198   | 0.3652  |
[127 /300 ]    | -0.7784  | -1.5430  |  0.9591  |     0.8212      |    0.4340    |   0.3182   | 0.3672  |
[128 /300 ]    | -0.8056  | -1.5153  |  0.9591  |     0.8459      |    0.4437    |   0.3174   | 0.3701  |
[129 /300 ]    | -0.8183  | -1.5516  |  0.9576  |     0.8569      |    0.4347    |   0.3182   | 0.3675  |
[130 /300 ]    | -0.8394  | -1.4398  |  0.9584  |     0.8808      |    0.4438    |   0.3233   | 0.3740  |
[131 /300 ]    | -0.8372  | -1.3950  |  0.9594  |     0.8823      |    0.4215    |   0.3205   | 0.3642  |
[132 /300 ]    | -0.8275  | -1.5324  |  0.9594  |     0.8657      |    0.4361    |   0.3186   | 0.3682  |
